ground
4,-25,26
-3,-4,5
-2,-4,5
-1,-4,5
0,-4,5
1,-4,5
2,-4,5
3,-4,5
4,-4,5
5,-4,5
6,-4,5
7,-4,5
-6,-4,5
-5,-4,5
-4,-4,5
8,-4,5
9,-4,5
10,-4,5
0,-24,26
1,-24,26
2,-24,26
3,-24,26
4,-24,26
-3,-4,6
-2,-4,6
-1,-4,6
0,-4,6
1,-4,6
2,-4,6
3,-4,6
4,-4,6
5,-4,6
6,-4,6
7,-4,6
-6,-4,6
-5,-4,6
-4,-4,6
8,-4,6
9,-4,6
10,-4,6
0,-23,26
1,-23,26
2,-23,26
3,-23,26
4,-23,26
-3,-4,7
-2,-4,7
-1,-4,7
0,-4,7
1,-4,7
2,-4,7
3,-4,7
4,-4,7
5,-4,7
6,-4,7
7,-4,7
-6,-4,7
-5,-4,7
-4,-4,7
8,-4,7
9,-4,7
10,-4,7
0,-22,26
1,-22,26
2,-22,26
3,-22,26
4,-22,26
-3,-4,8
-2,-4,8
-1,-4,8
0,-4,8
1,-4,8
2,-4,8
3,-4,8
4,-4,8
5,-4,8
6,-4,8
7,-4,8
-6,-4,8
-5,-4,8
-4,-4,8
8,-4,8
9,-4,8
10,-4,8
0,-21,26
1,-21,26
2,-21,26
3,-21,26
4,-21,26
-3,-4,9
-2,-4,9
-1,-4,9
0,-4,9
1,-4,9
2,-4,9
3,-4,9
4,-4,9
5,-4,9
6,-4,9
7,-4,9
-6,-4,9
-5,-4,9
-4,-4,9
8,-4,9
9,-4,9
10,-4,9
6,-4,10
5,-4,10
4,-4,10
3,-4,10
2,-4,10
1,-4,10
0,-4,10
-1,-4,10
-2,-4,10
0,-20,26
1,-20,26
2,-20,26
3,-20,26
4,-20,26
3,-34,41
2,-34,41
1,-34,41
5,-3,10
4,-3,10
3,-3,10
2,-3,10
1,-3,10
0,-3,10
-1,-3,10
6,-3,10
6,-4,11
-2,-4,11
-2,-3,10
0,-19,26
1,-19,26
2,-19,26
3,-19,26
4,-19,26
3,-33,41
2,-33,41
1,-33,41
6,-2,10
6,-3,11
5,-3,11
4,-3,11
-2,-3,11
-2,-2,10
-1,-3,11
0,-3,11
1,-3,11
2,-3,11
3,-3,11
0,-18,26
1,-18,26
2,-18,26
3,-18,26
4,-18,26
3,-34,42
3,-32,41
2,-32,41
1,-32,41
5,-2,11
6,-2,11
4,-2,11
1,-2,11
3,-2,11
2,-2,11
0,-2,11
-2,-2,11
-1,-2,11
0,-17,26
1,-17,26
2,-17,26
3,-17,26
4,-17,26
3,-33,42
3,-34,43
3,-31,41
2,-31,41
1,-31,41
5,-1,11
6,-1,11
4,-1,11
4,-2,12
0,-1,11
-1,-1,11
-2,-1,11
0,-2,12
1,-2,12
2,-2,12
3,-2,12
0,-16,26
1,-16,26
2,-16,26
3,-16,26
4,-16,26
3,-33,43
3,-32,42
3,-30,41
2,-30,41
1,-30,41
6,0,11
5,0,11
0,-1,12
1,-2,13
2,-2,13
3,-2,13
0,-2,13
-2,0,11
-1,0,11
0,0,11
4,-2,13
4,-1,12
4,0,11
0,-15,26
1,-15,26
2,-15,26
3,-15,26
4,-15,26
3,-32,43
3,-31,42
3,-29,41
2,-29,41
1,-29,41
4,1,11
4,0,12
4,-1,13
4,-2,14
6,1,11
5,1,11
0,1,11
-1,1,11
-2,1,11
0,0,12
0,-1,13
0,-2,14
3,-2,14
2,-2,14
1,-2,14
0,-14,26
1,-14,26
2,-14,26
3,-14,26
4,-14,26
3,-31,43
3,-30,42
0,-2,15
0,-1,14
0,0,13
1,-13,26
0,-13,26
1,-2,15
2,-2,15
3,-2,15
3,-29,42
3,-30,43
4,-13,26
3,-13,26
2,-13,26
3,-28,41
2,-28,41
1,-28,41
3,2,11
1,2,11
4,2,11
4,1,12
4,0,13
4,-1,14
4,-2,15
6,2,11
5,2,11
0,2,11
-1,2,11
-2,2,11
0,1,12
0,0,14
0,-1,15
1,-2,16
2,-2,16
3,-2,16
4,1,13
0,-2,16
3,-27,41
2,-27,41
1,-27,41
4,2,12
4,0,14
4,-1,15
4,-2,16
6,3,11
5,3,11
4,3,11
0,1,13
0,2,12
-2,3,11
-1,3,11
0,3,11
1,3,11
2,3,11
3,3,11
3,-28,42
3,-29,43
4,-12,26
3,-12,26
2,-12,26
1,-12,26
0,-12,26
3,-27,42
3,-28,43
4,-11,26
3,-11,26
2,-11,26
1,-11,26
0,-11,26
4,-2,17
3,-2,17
2,-2,17
1,-2,17
0,-2,17
4,1,14
4,2,13
0,-1,16
0,0,15
0,1,14
0,2,13
1,3,12
2,3,12
3,3,12
4,-1,16
4,0,15
1,-26,41
2,-26,41
3,-26,41
3,-26,42
3,-27,43
4,-10,26
3,-10,26
2,-10,26
1,-10,26
0,-10,26
4,-2,18
3,-2,18
2,-2,18
1,-2,18
0,-2,18
4,1,15
4,2,14
0,-1,17
0,0,16
0,1,15
0,2,14
1,3,13
2,3,13
3,3,13
4,-1,17
4,0,16
1,-25,41
2,-25,41
3,-25,41
3,-25,42
3,-26,43
4,-9,26
3,-9,26
2,-9,26
1,-9,26
0,-9,26
4,-1,18
0,-1,18
4,2,15
0,0,17
0,2,15
1,3,14
2,3,14
3,3,14
4,0,17
4,1,16
0,1,16
1,-24,41
2,-24,41
3,-24,41
3,-24,42
3,-25,43
1,3,15
2,3,15
3,3,15
4,1,17
4,2,16
0,1,17
0,2,16
1,-23,41
2,-23,41
3,-23,41
0,-1,19
1,-1,19
2,-1,19
3,-1,19
4,-1,19
0,0,18
4,0,18
0,-8,26
1,-8,26
2,-8,26
3,-8,26
4,-8,26
-10,-9,28
3,-23,42
3,-24,43
3,-22,41
2,-22,41
1,-22,41
3,4,15
2,4,15
1,4,15
0,3,16
0,2,17
0,1,18
4,3,16
4,2,17
4,1,18
0,0,19
4,0,19
0,-7,26
1,-7,26
2,-7,26
3,-7,26
4,-7,26
-7,-8,28
-10,-9,29
-10,-8,28
3,-22,42
3,-23,43
3,-21,41
2,-21,41
1,-21,41
4,3,17
0,1,19
0,2,18
0,3,17
0,4,16
3,4,16
2,4,16
1,4,16
4,2,18
4,1,19
0,0,20
1,0,20
2,0,20
3,0,20
4,0,20
0,-6,26
1,-6,26
2,-6,26
3,-6,26
4,-6,26
-7,-6,28
-7,-7,29
-7,-8,30
-11,-6,28
-10,-7,29
-10,-8,30
-10,-9,31
3,-20,42
3,-21,43
3,-19,41
2,-19,41
1,-19,41
3,5,17
2,5,17
1,5,17
4,4,18
0,4,18
0,3,19
4,3,19
4,1,21
4,2,20
0,2,20
3,1,21
2,1,21
1,1,21
0,-4,26
1,-4,26
2,-4,26
3,-4,26
4,-4,26
-13,-4,28
-12,-5,29
-8,-8,32
-9,-8,32
-7,-6,30
-7,-7,31
-7,-8,32
-10,-9,33
-10,-8,32
-7,-4,28
-7,-5,29
3,-18,42
3,-19,43
3,-17,41
2,-17,41
1,-17,41
3,6,18
2,6,18
1,6,18
0,5,19
0,6,18
4,5,19
4,6,18
4,2,22
4,3,21
4,4,20
0,4,20
0,3,21
3,2,22
2,2,22
1,2,22
0,-2,26
1,-2,26
2,-2,26
3,-2,26
4,-2,26
-14,-2,28
-14,-3,29
-8,-7,33
-7,-6,32
-7,-7,33
-7,-8,34
-10,-9,35
-10,-8,34
-9,-7,33
-8,-6,32
-7,-2,28
-7,-3,29
-7,-4,30
-7,-5,31
3,-16,42
3,-17,43
5,-13,39
4,-13,39
3,-13,39
3,-15,41
2,-15,41
1,-15,41
0,5,21
0,6,20
0,7,19
4,5,21
4,6,20
4,7,19
3,7,19
2,7,19
1,7,19
4,3,23
4,4,22
0,4,22
3,3,23
2,3,23
1,3,23
0,0,26
1,0,26
2,0,26
3,0,26
4,0,26
-7,-7,28
-7,-8,29
-10,-7,28
-10,-8,29
-10,-9,30
3,-21,42
3,-22,43
3,-20,41
2,-20,41
1,-20,41
0,4,17
4,4,17
3,5,16
2,5,16
1,5,16
0,3,18
0,2,19
4,3,18
4,2,19
4,1,20
0,1,20
0,-5,26
1,-5,26
2,-5,26
3,-5,26
4,-5,26
-12,-5,28
-7,-6,29
-7,-7,30
-7,-8,31
-11,-6,29
-10,-8,31
-10,-9,32
-7,-5,28
3,-19,42
3,-20,43
3,-18,41
2,-18,41
1,-18,41
3,6,17
2,6,17
1,6,17
0,5,18
4,5,18
4,4,19
0,4,19
4,2,21
4,3,20
0,2,21
0,3,20
0,-3,26
1,-3,26
2,-3,26
3,-3,26
4,-3,26
-14,-3,28
-13,-4,29
-9,-8,33
-8,-8,33
-8,-7,32
-7,-6,31
-7,-7,32
-7,-8,33
-10,-9,34
-10,-8,33
-9,-7,32
-7,-3,28
-7,-4,29
-7,-5,30
3,-17,42
3,-18,43
3,-16,41
2,-16,41
1,-16,41
3,7,18
2,7,18
1,7,18
0,5,20
0,6,19
4,5,20
4,6,19
4,3,22
4,4,21
0,4,21
0,3,22
0,-1,26
1,-1,26
2,-1,26
3,-1,26
4,-1,26
-14,-1,28
-14,-2,29
-7,-6,33
-7,-7,34
-7,-8,35
-10,-9,36
-10,-8,35
-8,-6,33
-7,-2,29
-7,-3,30
-7,-4,31
-7,-5,32
-7,-1,28
1,1,26
0,1,26
5,-15,42
4,-15,42
5,-14,41
4,-14,41
3,-15,42
3,-16,43
5,-13,40
4,-13,40
3,-13,40
2,-12,39
3,-14,41
2,-14,41
1,-14,41
0,5,22
4,5,22
3,8,19
2,8,19
1,8,19
0,6,21
0,7,20
4,6,21
4,7,20
4,4,23
0,4,23
2,1,26
3,1,26
4,1,26
-14,0,28
-14,-1,29
-7,-6,34
-7,-7,35
-7,-8,36
-10,-9,37
-10,-8,36
-7,-2,30
-7,-3,31
-7,-4,32
-7,-5,33
-7,0,28
-7,-1,29
1,2,26
0,2,26
3,-14,42
3,-15,43
2,-12,40
1,-11,39
3,-13,41
2,-13,41
1,-13,41
0,6,22
0,5,23
4,6,22
4,5,23
0,7,21
0,8,20
4,7,21
4,8,20
3,8,20
2,8,20
1,8,20
4,4,24
0,4,24
3,4,24
1,4,24
2,4,24
2,2,26
3,2,26
4,2,26
-14,2,28
-14,1,29
-7,-6,36
-7,-7,37
-11,-6,36
-10,-7,37
-7,2,28
-7,1,29
-7,-2,32
-7,-3,33
-7,-4,34
-7,-5,35
-7,0,30
-7,-1,31
3,-12,42
3,-13,43
-1,-10,40
0,-10,40
1,-13,43
1,-12,42
3,-11,41
2,-11,41
1,-11,41
4,8,22
3,8,22
2,8,22
1,8,22
0,8,22
0,7,23
0,6,24
0,5,25
4,7,23
4,6,24
4,5,25
4,4,26
0,4,26
3,4,26
2,4,26
1,4,26
5,4,26
6,4,26
7,4,26
8,4,26
-4,4,26
-3,4,26
-2,4,26
-1,4,26
1,-11,40
3,-14,43
4,3,26
3,3,26
2,3,26
4,8,21
0,8,21
1,4,25
2,4,25
3,4,25
0,4,25
4,4,25
4,5,24
4,6,23
4,7,22
0,5,24
0,6,23
0,7,22
1,8,21
2,8,21
3,8,21
1,-12,41
2,-12,41
3,-12,41
1,-13,42
0,-10,39
-1,-10,39
3,-13,42
0,3,26
1,3,26
-7,-1,30
-7,0,29
-7,-5,34
-7,-4,33
-7,-3,32
-7,-2,31
-7,1,28
-10,-8,37
-10,-7,36
-7,-8,37
-7,-7,36
-7,-6,35
-14,0,29
-14,1,28
-1,5,26
-2,5,26
-3,5,26
-4,5,26
8,5,26
7,5,26
6,5,26
5,5,26
-1,4,27
-2,4,27
-3,4,27
-4,4,27
8,4,27
7,4,27
6,4,27
5,4,27
4,4,27
3,4,27
2,4,27
1,4,27
0,4,27
4,5,26
4,8,23
3,8,23
2,8,23
1,8,23
0,8,23
0,7,24
0,6,25
4,6,25
4,7,24
0,5,26
1,-10,41
2,-10,41
3,-10,41
1,-11,42
1,-12,43
0,-10,41
-1,-10,41
3,-12,43
3,-11,42
-7,-1,32
-7,0,31
-7,-5,36
-7,-4,35
-7,-3,34
-7,-2,33
-7,1,30
-7,2,29
-7,3,28
-11,-6,37
-7,-6,37
-12,-5,36
-14,2,29
-14,3,28
-14,3,29
-14,4,28
-13,-4,36
-12,-5,37
3,4,28
2,4,28
1,4,28
0,4,28
4,6,26
4,8,24
3,8,24
2,8,24
1,8,24
0,8,24
0,7,25
0,6,26
4,7,25
1,-9,41
2,-9,41
3,-9,41
1,-10,42
1,-11,43
3,-11,43
3,-10,42
-3,3,29
-4,3,29
-3,2,30
-4,2,30
-7,-1,33
-7,0,32
-7,-5,37
-7,-4,36
-7,-3,35
-7,-2,34
-7,1,31
-1,6,26
-2,6,26
-3,6,26
-4,6,26
8,6,26
7,6,26
6,6,26
5,6,26
-1,4,28
-2,4,28
-3,4,28
-4,4,28
8,4,28
7,4,28
6,4,28
5,4,28
4,4,28
-7,4,28
-7,3,29
-7,2,30
-14,5,28
-14,4,29
-14,-3,36
-13,-4,37
1,4,29
3,4,29
8,4,29
7,4,29
0,7,26
0,8,25
1,8,25
2,8,25
3,8,25
4,8,25
4,7,26
5,7,26
6,7,26
7,7,26
8,7,26
2,4,29
1,-8,41
2,-8,41
3,-8,41
1,-9,42
1,-10,43
0,-9,42
-1,-9,42
3,-10,43
3,-9,42
-3,2,31
-7,-4,37
-7,-3,36
-7,-2,35
-7,2,31
-7,3,30
-7,4,29
-7,5,28
-4,7,26
-3,7,26
-2,7,26
-1,7,26
-7,0,33
-7,-1,34
-6,1,32
-4,2,31
-14,4,30
-14,5,29
-14,-2,36
-14,-3,37
-7,5,29
-7,4,30
-7,3,31
-7,-2,36
-7,-3,37
-7,-1,35
-7,0,34
-6,1,33
-5,2,32
-3,2,32
-4,2,32
13,6,28
1,4,30
1,-8,42
1,-9,43
3,-9,43
3,-8,42
2,4,30
3,4,30
3,-7,41
2,-7,41
1,-7,41
0,8,26
1,8,26
2,8,26
3,8,26
4,8,26
-4,8,26
-3,8,26
-2,8,26
8,8,26
7,8,26
6,8,26
5,8,26
-1,8,26
4,-3,-13
0,-3,-13
0,-4,-12
1,-4,-12
2,-4,-12
3,-4,-12
4,-4,-12
0,-42,26
1,-42,26
2,-42,26
3,-42,26
4,-42,26
4,-3,-12
0,-3,-12
4,-4,-11
3,-4,-11
2,-4,-11
1,-4,-11
0,-4,-11
0,-41,26
1,-41,26
2,-41,26
3,-41,26
4,-41,26
4,-3,-11
0,-3,-11
4,-4,-10
0,-4,-10
2,-4,-10
3,-4,-10
1,-4,-10
4,-40,26
3,-40,26
2,-40,26
0,-40,26
1,-40,26
4,-3,-10
0,-3,-10
10,-4,-9
9,-4,-9
8,-4,-9
7,-4,-9
6,-4,-9
5,-4,-9
4,-4,-9
3,-4,-9
2,-4,-9
1,-4,-9
0,-4,-9
-1,-4,-9
-2,-4,-9
-3,-4,-9
-4,-4,-9
-5,-4,-9
-6,-4,-9
4,-39,26
3,-39,26
2,-39,26
1,-39,26
0,-39,26
3,-3,-9
1,-3,-9
10,-4,-8
9,-4,-8
8,-4,-8
7,-4,-8
6,-4,-8
5,-4,-8
4,-4,-8
3,-4,-8
2,-4,-8
1,-4,-8
0,-4,-8
-1,-4,-8
-2,-4,-8
-3,-4,-8
-4,-4,-8
-5,-4,-8
-6,-4,-8
4,-38,26
3,-38,26
2,-38,26
1,-38,26
0,-38,26
-2,-5,-6
-3,-5,-6
-4,-5,-6
1,-3,-8
3,-3,-8
10,-4,-7
9,-4,-7
8,-4,-7
7,-4,-7
6,-4,-7
5,-4,-7
4,-4,-7
3,-4,-7
2,-4,-7
1,-4,-7
0,-4,-7
-1,-4,-7
-2,-4,-7
-3,-4,-7
-4,-4,-7
-5,-4,-7
-6,-4,-7
4,-37,26
3,-37,26
2,-37,26
1,-37,26
0,-37,26
1,-5,-5
3,-5,-5
-1,-5,-5
-3,-5,-5
-2,-5,-5
-4,-5,-5
3,-3,-7
1,-3,-7
-1,-3,-7
5,-3,-7
4,-3,-7
0,-3,-7
4,-36,26
3,-36,26
2,-36,26
1,-36,26
0,-36,26
-1,-4,-6
0,-4,-6
1,-4,-6
2,-4,-6
3,-4,-6
4,-4,-6
5,-4,-6
6,-4,-6
7,-4,-6
-6,-4,-6
-5,-4,-6
8,-4,-6
9,-4,-6
10,-4,-6
-14,5,30
-14,4,31
-14,-1,36
-14,-2,37
-7,5,30
-7,4,31
-7,1,34
-7,-2,37
-7,0,35
-7,-1,36
-5,2,33
-4,2,33
-3,2,33
13,6,29
13,7,28
8,9,26
7,9,26
6,9,26
5,9,26
-1,9,26
-2,9,26
-3,9,26
-4,9,26
4,9,26
3,9,26
2,9,26
1,9,26
0,9,26
8,5,30
7,5,30
1,-6,41
2,-6,41
3,-6,41
3,-7,42
1,-7,42
1,-8,43
0,-8,43
-1,-8,43
3,-8,43
-14,5,31
-14,4,32
-14,0,36
-14,-1,37
-7,5,31
-7,2,34
-7,1,35
-7,0,36
-7,-1,37
13,6,30
13,8,28
13,7,29
-3,10,26
-4,10,26
4,10,26
3,10,26
2,10,26
1,10,26
0,10,26
1,-5,41
2,-5,41
3,-5,41
3,-7,43
3,-6,42
1,-7,43
1,-6,42
2,-7,43
-2,10,26
-1,10,26
5,10,26
6,10,26
7,10,26
8,10,26
-14,5,32
-14,4,33
-14,1,36
-14,0,37
-7,5,32
-7,3,34
-7,2,35
-7,1,36
-7,0,37
13,6,31
13,9,28
13,8,29
13,7,30
-1,-7,44
0,-7,44
1,-7,44
2,-6,43
1,-5,42
1,-6,43
3,-5,42
3,-6,43
3,-4,41
2,-4,41
1,-4,41
7,6,31
8,6,31
0,11,26
1,11,26
2,11,26
3,11,26
4,11,26
-4,11,26
-3,11,26
-2,11,26
-1,11,26
5,11,26
6,11,26
7,11,26
8,11,26
4,-1,39
5,-1,39
-14,5,33
-14,4,34
-14,2,36
-14,1,37
-7,5,33
-7,1,37
-7,4,34
-7,3,35
-7,2,36
12,6,32
11,6,32
13,6,32
13,10,28
13,9,29
13,8,30
13,7,31
-1,-7,45
0,-7,45
1,-7,45
2,-6,44
2,-5,43
1,-4,42
1,-5,43
3,-4,42
3,-5,43
3,-1,39
3,-3,41
2,-3,41
1,-3,41
10,6,32
9,6,32
7,6,32
8,6,32
0,12,26
1,12,26
2,12,26
3,12,26
4,12,26
-4,12,26
-3,12,26
-2,12,26
-1,12,26
5,12,26
6,12,26
7,12,26
8,12,26
5,-1,40
4,-1,40
-14,5,34
-14,4,35
-14,3,36
-14,2,37
-7,5,34
-7,2,37
-7,4,35
-7,3,36
12,6,33
11,6,33
12,7,32
13,6,33
13,11,28
13,10,29
13,9,30
13,7,32
2,-6,45
3,-5,44
5,-4,43
4,-4,43
5,-3,42
4,-3,42
5,-2,41
4,-2,41
2,0,39
2,-4,43
1,-3,42
1,-4,43
3,-3,42
3,-4,43
3,-1,40
3,-2,41
2,-2,41
1,-2,41
13,8,31
11,7,32
10,6,33
9,6,33
7,6,33
8,6,33
0,13,26
1,13,26
2,13,26
3,13,26
4,13,26
-4,13,26
-3,13,26
-2,13,26
-1,13,26
5,13,26
6,13,26
7,13,26
8,13,26
-14,5,35
-14,4,36
-14,3,37
-7,5,35
-7,3,37
-7,4,36
12,7,33
13,6,34
13,12,28
13,11,29
13,10,30
13,7,33
3,-5,45
5,-4,44
4,-4,44
2,0,40
1,1,39
8,14,26
7,14,26
6,14,26
5,14,26
-1,14,26
-2,14,26
-3,14,26
-4,14,26
4,14,26
3,14,26
2,14,26
1,14,26
0,14,26
11,7,33
12,8,32
13,8,32
13,9,31
1,-1,41
2,-1,41
3,-1,41
2,-3,43
1,-2,42
1,-3,43
3,-2,42
3,-3,43
-14,5,36
-14,4,37
-7,5,36
-7,4,37
13,6,35
13,13,28
13,12,29
13,11,30
13,7,34
5,-4,45
4,-4,45
1,1,40
-1,2,39
0,2,39
4,15,26
3,15,26
2,15,26
1,15,26
0,15,26
12,8,33
13,8,33
13,9,32
13,10,31
1,0,41
2,0,41
3,0,41
3,-2,43
3,-1,42
1,-2,43
1,-1,42
2,-2,43
12,13,28
-14,5,37
-7,5,37
13,6,36
13,13,29
13,12,30
13,7,35
-1,2,40
0,2,40
4,16,26
3,16,26
2,16,26
1,16,26
0,16,26
13,9,33
13,8,34
13,10,32
13,11,31
1,1,41
2,1,41
3,1,41
3,-1,43
3,0,42
1,-1,43
1,0,42
2,-1,43
12,13,29
13,6,37
13,13,30
13,8,35
13,7,36
-1,2,41
0,2,41
4,17,26
3,17,26
2,17,26
1,17,26
0,17,26
13,9,34
13,10,33
13,11,32
13,12,31
1,2,41
2,2,41
3,2,41
3,0,43
3,1,42
1,0,43
1,1,42
2,0,43
12,13,30
13,9,35
13,8,36
13,7,37
4,18,26
3,18,26
2,18,26
1,18,26
0,18,26
13,10,34
13,11,33
13,12,32
13,13,31
1,3,41
2,3,41
3,3,41
3,1,43
3,2,42
1,1,43
1,2,42
2,1,43
12,13,31
11,13,31
10,13,31
9,13,31
13,14,30
13,10,35
13,9,36
13,8,37
-1,3,42
0,3,42
4,19,26
3,19,26
2,19,26
1,19,26
0,19,26
13,11,34
13,12,33
13,13,32
1,4,41
2,4,41
3,4,41
3,2,43
3,3,42
1,2,43
1,3,42
2,2,43
9,13,32
13,14,31
13,15,30
13,11,35
13,10,36
13,9,37
4,20,26
3,20,26
2,20,26
1,20,26
0,20,26
13,12,34
13,13,33
1,5,41
2,5,41
3,5,41
3,3,43
3,4,42
1,3,43
1,4,42
2,3,43
9,13,33
13,14,32
13,15,31
13,16,30
13,12,35
13,11,36
13,10,37
-1,4,43
0,4,43
4,21,26
3,21,26
2,21,26
1,21,26
0,21,26
13,13,34
1,6,41
2,6,41
3,6,41
3,4,43
3,5,42
1,4,43
1,5,42
2,4,43
12,13,34
9,13,34
11,13,34
10,13,34
13,14,33
13,15,32
13,16,31
13,17,30
13,13,35
13,12,36
13,11,37
3,22,26
4,22,26
0,22,26
1,22,26
2,22,26
1,7,41
2,7,41
3,7,41
3,5,43
3,6,42
1,5,43
1,6,42
2,5,43
12,13,35
13,14,34
13,15,33
13,16,32
13,17,31
13,18,30
13,13,36
13,12,37
-1,5,44
0,5,44
4,23,26
3,23,26
2,23,26
1,23,26
0,23,26
1,8,41
2,8,41
3,8,41
3,6,43
3,7,42
1,6,43
1,7,42
2,6,43
12,13,36
13,14,35
13,15,34
13,16,33
13,17,32
13,18,31
13,19,30
13,13,37
-1,5,45
0,5,45
4,24,26
3,24,26
2,24,26
1,24,26
0,24,26
1,9,41
2,9,41
3,9,41
3,7,43
3,8,42
1,7,43
1,8,42
2,7,43
12,13,37
13,15,35
13,16,34
13,17,33
13,18,32
13,19,31
0,25,26
1,25,26
2,25,26
3,25,26
4,25,26
1,10,41
2,10,41
3,10,41
3,8,43
3,9,42
1,8,43
1,9,42
2,8,43
13,16,35
13,17,34
13,18,33
13,19,32
0,26,26
1,26,26
2,26,26
3,26,26
4,26,26
1,11,41
2,11,41
3,11,41
3,9,43
3,10,42
1,9,43
1,10,42
2,9,43
13,17,35
13,18,34
13,19,33
0,27,26
1,27,26
2,27,26
3,27,26
4,27,26
1,12,41
2,12,41
3,12,41
3,10,43
3,11,42
1,10,43
1,11,42
2,10,43
13,18,35
13,19,34
0,28,26
1,28,26
2,28,26
3,28,26
4,28,26
3,11,43
3,12,42
1,11,43
1,12,42
2,11,43
13,19,35
0,29,26
1,29,26
2,29,26
3,29,26
4,29,26
3,12,43
1,12,43
2,12,43
0,30,26
1,30,26
2,30,26
3,30,26
4,30,26
0,31,26
1,31,26
2,31,26
3,31,26
4,31,26
4,-3,-14
0,-3,-14
4,-4,-13
0,-4,-13
2,-4,-13
3,-4,-13
1,-4,-13
4,-3,-15
3,-3,-15
2,-3,-15
1,-3,-15
0,-3,-15
4,-4,-14
0,-4,-14
2,-4,-14
3,-4,-14
1,-4,-14
4,-4,-15
0,-4,-15
1,-4,-15
2,-4,-15
3,-4,-15
staircase
-3,-4,3,0.000000,0.000000,0.000000
-1,-4,-5,0.000000,1.570796,0.000000
5,-3,-5,0.000000,1.570796,0.000000
3,-3,9,0.000000,0.000000,0.000000
2,-3,9,0.000000,0.000000,0.000000
1,-3,9,0.000000,0.000000,0.000000
2,-2,10,0.000000,0.000000,0.000000
3,-2,10,0.000000,0.000000,0.000000
