dirt-floor
-67.5,-60,-112.5,0,0,0,255,255,255,7.5
-67.5,-60,-127.5,0,0,0,255,255,255,7.5
-67.5,-60,-142.5,0,0,0,255,255,255,7.5
-67.5,-60,-157.5,0,0,0,255,255,255,7.5
-67.5,-60,-172.5,0,0,0,255,255,255,7.5
-67.5,-60,-187.5,0,0,0,255,255,255,7.5
-67.5,-60,-202.5,0,0,0,255,255,255,7.5
-67.5,-60,-217.5,0,0,0,255,255,255,7.5
-52.5,-60,-217.5,0,0,0,255,255,255,7.5
-52.5,-60,-232.5,0,0,0,255,255,255,7.5
-37.5,-60,-247.5,0,0,0,255,255,255,7.5
-52.5,-60,-247.5,0,0,0,255,255,255,7.5
-22.5,-60,-247.5,0,0,0,255,255,255,7.5
-7.5,-60,-247.5,0,0,0,255,255,255,7.5
7.5,-60,-247.5,0,0,0,255,255,255,7.5
22.5,-60,-247.5,0,0,0,255,255,255,7.5
112.5,-30,82.5,0,0,0,255,255,255,7.5
97.5,-30,82.5,0,0,0,255,255,255,7.5
97.5,-30,67.5,0,0,0,255,255,255,7.5
97.5,-30,97.5,0,0,0,255,255,255,7.5
112.5,-30,97.5,0,0,0,255,255,255,7.5
127.5,-30,97.5,0,0,0,255,255,255,7.5
127.5,-30,82.5,0,0,0,255,255,255,7.5
127.5,-30,67.5,0,0,0,255,255,255,7.5
67.5,-45,82.5,0,0,0,255,255,255,7.5
52.5,-45,82.5,0,0,0,255,255,255,7.5
37.5,-45,-232.5,0,0,0,255,255,255,7.5
52.5,-45,52.5,0,0,0,255,255,255,7.5
37.5,-45,52.5,0,0,0,255,255,255,7.5
22.5,-45,52.5,0,0,0,255,255,255,7.5
97.5,-15,-22.5,0,0,0,255,255,255,7.5
37.5,-45,67.5,0,0,0,255,255,255,7.5
37.5,-45,82.5,0,0,0,255,255,255,7.5
-7.50001,-45,-232.5,0,0,0,255,255,255,7.5
52.5,-45,112.5,0,0,0,255,255,255,7.5
52.5,-45,127.5,0,0,0,255,255,255,7.5
37.5,-45,127.5,0,0,0,255,255,255,7.5
37.5,-45,112.5,0,0,0,255,255,255,7.5
37.5,-45,97.5,0,0,0,255,255,255,7.5
127.5,-15,-22.5,0,0,0,255,255,255,7.5
22.5,-45,112.5,0,0,0,255,255,255,7.5
22.5,-45,127.5,0,0,0,255,255,255,7.5
22.5,-45,82.5,0,0,0,255,255,255,7.5
-7.5,-45,82.5,0,0,0,255,255,255,7.5
7.5,-45,82.5,0,0,0,255,255,255,7.5
67.5,-45,67.5,0,0,0,255,255,255,7.5
7.5,-45,67.5,0,0,0,255,255,255,7.5
7.5,-45,97.5,0,0,0,255,255,255,7.5
67.5,-45,97.5,0,0,0,255,255,255,7.5
67.5,-45,112.5,0,0,0,255,255,255,7.5
7.5,-45,112.5,0,0,0,255,255,255,7.5
7.5,-45,52.5,0,0,0,255,255,255,7.5
-37.5,-45,-112.5,0,0,0,255,255,255,7.5
-37.5,-45,-127.5,0,0,0,255,255,255,7.5
-37.5,-45,-142.5,0,0,0,255,255,255,7.5
-37.5,-45,-157.5,0,0,0,255,255,255,7.5
-37.5,-45,-172.5,0,0,0,255,255,255,7.5
112.5,-45,-157.5,0,0,0,255,255,255,7.5
dirt-wall
22.5,-52.5,-82.5,0,0,0,255,255,255,7.5
7.5,-52.5,-67.5,0,0,0,255,255,255,7.5
37.5,-52.5,-67.5,0,0,0,255,255,255,7.5
52.5,-52.5,-82.5,0,0,0,255,255,255,7.5
67.5,-52.5,-67.5,0,0,0,255,255,255,7.5
82.5,-52.5,-52.5,0,0,0,255,255,255,7.5
82.5,-52.5,-37.5,0,0,0,255,255,255,7.5
82.5,-52.5,-22.5,0,0,0,255,255,255,7.5
82.5,-52.5,-7.5,0,0,0,255,255,255,7.5
37.5,-67.5,-22.5,0,0,0,255,255,255,7.5
37.5,-52.5,-22.5,0,0,0,255,255,255,7.5
52.5,-67.5,-52.5,0,0,0,255,255,255,7.5
37.5,-67.5,-52.5,0,0,0,255,255,255,7.5
22.5,-67.5,-52.5,0,0,0,255,255,255,7.5
67.5,-67.5,-37.5,0,0,0,255,255,255,7.5
67.5,-67.5,-22.5,0,0,0,255,255,255,7.5
67.5,-67.5,-7.5,0,0,0,255,255,255,7.5
52.5,-67.5,7.5,0,0,0,255,255,255,7.5
37.5,-67.5,22.5,0,0,0,255,255,255,7.5
22.5,-67.5,7.5,0,0,0,255,255,255,7.5
7.5,-67.5,-7.5,0,0,0,255,255,255,7.5
7.5,-67.5,-22.5,0,0,0,255,255,255,7.5
7.5,-67.5,-37.5,0,0,0,255,255,255,7.5
7.5,-52.5,7.5,0,0,0,255,255,255,7.5
22.5,-52.5,22.5,0,0,0,255,255,255,7.5
37.5,-52.5,37.5,0,0,0,255,255,255,7.5
52.5,-52.5,22.5,0,0,0,255,255,255,7.5
67.5,-52.5,7.5,0,0,0,255,255,255,7.5
-7.5,-52.5,-7.5,0,0,0,255,255,255,7.5
-7.5,-52.5,-22.5,0,0,0,255,255,255,7.5
112.5,-37.5,-52.5,0,0,0,255,255,255,7.5
112.5,-37.5,-67.5,0,0,0,255,255,255,7.5
97.5,-37.5,-67.5,0,0,0,255,255,255,7.5
97.5,-22.5,-22.5,0,0,0,255,255,255,7.5
127.5,-22.5,-22.5,0,0,0,255,255,255,7.5
97.5,-22.5,-7.5,0,0,0,255,255,255,7.5
97.5,-22.5,7.5,0,0,0,255,255,255,7.5
127.5,-37.5,-37.5,0,0,0,255,255,255,7.5
97.5,-37.5,-37.5,0,0,0,255,255,255,7.5
37.5,-52.5,7.5,0,0,0,255,255,255,7.5
37.5,-67.5,-7.5,0,0,0,255,255,255,7.5
37.5,-52.5,-7.5,0,0,0,255,255,255,7.5
127.5,-22.5,7.5,0,0,0,255,255,255,7.5
127.5,-22.5,-7.5,0,0,0,255,255,255,7.5
7.5,-52.5,-202.5,0,0,0,255,255,255,7.5
7.5,-52.5,-187.5,0,0,0,255,255,255,7.5
7.5,-52.5,-172.5,0,0,0,255,255,255,7.5
7.5,-52.5,-157.5,0,0,0,255,255,255,7.5
7.5,-52.5,-142.5,0,0,0,255,255,255,7.5
7.5,-52.5,-127.5,0,0,0,255,255,255,7.5
7.5,-52.5,-112.5,0,0,0,255,255,255,7.5
7.5,-52.5,-97.5,0,0,0,255,255,255,7.5
52.5,-52.5,-247.5,0,0,0,255,255,255,7.5
52.5,-52.5,-217.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-112.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-127.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-142.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-157.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-172.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-187.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-202.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-217.5,0,0,0,255,255,255,7.5
-37.5,-52.5,-232.5,0,0,0,255,255,255,7.5
-22.5,-52.5,-232.5,0,0,0,255,255,255,7.5
-7.5,-52.5,-232.5,0,0,0,255,255,255,7.5
7.5,-52.5,-232.5,0,0,0,255,255,255,7.5
52.5,-52.5,112.5,0,0,0,255,255,255,7.5
67.5,-52.5,97.5,0,0,0,255,255,255,7.5
37.5,-52.5,97.5,0,0,0,255,255,255,7.5
52.5,-52.5,82.5,0,0,0,255,255,255,7.5
37.5,-52.5,67.5,0,0,0,255,255,255,7.5
52.5,-52.5,52.5,0,0,0,255,255,255,7.5
67.5,-52.5,67.5,0,0,0,255,255,255,7.5
22.5,-52.5,112.5,0,0,0,255,255,255,7.5
7.5,-52.5,97.5,0,0,0,255,255,255,7.5
7.5,-52.5,67.5,0,0,0,255,255,255,7.5
22.5,-52.5,82.5,0,0,0,255,255,255,7.5
22.5,-52.5,52.5,0,0,0,255,255,255,7.5
97.5,-52.5,-172.5,0,0,0,255,255,255,7.5
97.5,-52.5,-202.5,0,0,0,255,255,255,7.5
112.5,-52.5,-202.5,0,0,0,255,255,255,7.5
127.5,-52.5,-187.5,0,0,0,255,255,255,7.5
127.5,-52.5,-172.5,0,0,0,255,255,255,7.5
112.5,-52.5,-157.5,0,0,0,255,255,255,7.5
112.5,-52.5,-142.5,0,0,0,255,255,255,7.5
127.5,-52.5,-127.5,0,0,0,255,255,255,7.5
127.5,-52.5,-112.5,0,0,0,255,255,255,7.5
112.5,-52.5,-97.5,0,0,0,255,255,255,7.5
97.5,-52.5,-112.5,0,0,0,255,255,255,7.5
97.5,-52.5,-127.5,0,0,0,255,255,255,7.5
97.5,-52.5,-187.5,0,0,0,255,255,255,7.5
water
37.5,-52.5,-22.5,0,0,0,150,255,255,40
rock
37.5,-45,-22.5,0,0,0,255,255,255,7.5
arch
-37.5,-52.5,-22.5,0,0,0,255,255,255,7.5
37.5,-37.5,-127.5,0,0,0,255,255,255,7.5
112.5,-22.5,-37.5,0,0,0,255,255,255,7.5
tulips
55.8747,-44.9862,-157.313,0,0,0,25,153,51,7.5
19.4789,-44.9219,-156.683,0,0,0,25,153,51,7.5
19.6569,-44.8547,-142.567,0,0,0,25,153,51,7.5
56.1921,-44.7691,-143.375,0,0,0,25,153,51,7.5
20.2524,-44.8499,-170.792,0,0,0,25,153,51,7.5
56.2241,-45.2498,-173.16,0,0,0,25,153,51,7.5
56.1316,-45.0823,-186.772,0,0,0,25,153,51,7.5
18.4083,-45.3308,-184.129,0,0,0,25,153,51,7.5
18.9316,-44.8415,-198.277,0,0,0,25,153,51,7.5
55.8452,-45.2672,-202.015,0,0,0,25,153,51,7.5
93.5377,-14.7123,-7.78862,0,3.141,0,25,153,51,7.5
93.59,-14.2731,-21.2301,0,0,0,25,153,51,7.5
93.2911,-14.8208,6.75268,0,0,0,25,153,51,7.5
131.943,-14.9796,-22.0107,0,0,0,25,153,51,7.5
132.146,-15.101,-7.97449,0,0,0,25,153,51,7.5
132.054,-15.2491,7.12531,0,0,0,25,153,51,7.5
grass
hedge
7.5,-37.5,-142.5,0,0,0,255,255,255,7.5
82.5,-37.5,67.5,0,0,0,255,255,255,7.5
7.5,-37.5,-187.5,0,0,0,255,255,255,7.5
7.5,-37.5,-172.5,0,0,0,255,255,255,7.5
37.5,-37.5,-217.5,0,0,0,255,255,255,7.5
7.5,-37.5,-202.5,0,0,0,255,255,255,7.5
22.5,-37.5,-217.5,0,0,0,255,255,255,7.5
52.5,-37.5,-217.5,0,0,0,255,255,255,7.5
7.5,-37.5,-217.5,0,0,0,255,255,255,7.5
67.5,-37.5,-217.5,0,0,0,255,255,255,7.5
67.5,-37.5,-202.5,0,0,0,255,255,255,7.5
67.5,-37.5,-187.5,0,0,0,255,255,255,7.5
67.5,-37.5,-172.5,0,0,0,255,255,255,7.5
67.5,-37.5,-157.5,0,0,0,255,255,255,7.5
67.5,-37.5,-142.529,0,0,0,255,255,255,7.5
67.5,-37.5,-127.5,0,0,0,255,255,255,7.5
52.5,-37.5,-127.5,0,0,0,255,255,255,7.5
52.5,-37.5,-112.5,0,0,0,255,255,255,7.5
52.5,-37.5,-97.5,0,0,0,255,255,255,7.5
67.4999,-37.5,-97.5,0,0,0,255,255,255,7.5
82.4995,-37.5,-97.5,0,0,0,255,255,255,7.5
82.5,-37.5,-82.5,0,0,0,255,255,255,7.5
7.5,-37.5,-127.5,0,0,0,255,255,255,7.5
22.5,-37.5,-127.5,0,0,0,255,255,255,7.5
22.5,-37.5,-112.5,0,0,0,255,255,255,7.5
22.5,-37.5,-97.5018,0,0,0,255,255,255,7.5
7.5,-37.5,-97.5,0,0,0,255,255,255,7.5
-67.5,-52.5,52.5,0,0,0,255,255,255,7.5
-7.5,-37.5,-82.5,0,0,0,255,255,255,7.5
127.5,-37.5,-67.5001,0,0,0,255,255,255,7.5
127.5,-37.5,-52.5,0,0,0,255,255,255,7.5
97.5,-37.5,-52.5,0,0,0,255,255,255,7.5
82.5,-37.5,-52.5,0,0,0,255,255,255,7.5
82.5,-37.5,-37.5,0,0,0,255,255,255,7.5
82.5,-37.5,-7.5,0,0,0,255,255,255,7.5
82.5,-37.5,-22.5,0,0,0,255,255,255,7.5
-7.5,-52.5,-52.5,0,0,0,255,255,255,7.5
-7.5,-52.5,-82.5,0,0,0,255,255,255,7.5
-22.5,-52.5,-97.5,0,0,0,255,255,255,7.5
127.5,-37.5,-217.5,0,0,0,255,255,255,7.5
-52.5,-52.5,-97.5,0,0,0,255,255,255,7.5
